date,product_id,category,units_sold,unit_price,discount_pct,revenue,cogs,gross_margin,channel,country,returned
2024-01-17,P0025,Apparel,54,92.79,0.0,5010.66,2560.68,2449.98,Organic Search,United States,0
2024-01-18,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Organic Search,United States,0
2024-01-19,P0025,Apparel,26,92.79,0.0,2412.54,1232.92,1179.62,Paid Ads,United States,0
2024-01-20,P0025,Apparel,47,88.15,5.0,4143.07,2228.74,1914.33,Paid Ads,United States,0
2024-01-21,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Paid Ads,Canada,0
2024-01-22,P0025,Apparel,25,88.15,5.0,2203.76,1185.5,1018.26,Direct,Australia,0
2024-01-23,P0025,Apparel,21,92.79,0.0,1948.59,995.82,952.77,Paid Ads,United States,0
2024-01-24,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Organic Search,United States,0
2024-01-25,P0025,Apparel,50,92.79,0.0,4639.5,2371.0,2268.5,Email,Australia,0
2024-01-26,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Email,United Kingdom,0
2024-01-27,P0025,Apparel,34,92.79,0.0,3154.86,1612.28,1542.58,Email,United Kingdom,0
2024-01-28,P0025,Apparel,36,92.79,0.0,3340.44,1707.12,1633.32,Paid Ads,Canada,0
2024-01-29,P0025,Apparel,14,92.79,0.0,1299.06,663.88,635.18,Paid Ads,United States,0
2024-01-30,P0025,Apparel,17,92.79,0.0,1577.43,806.14,771.29,Direct,United States,0
2024-01-31,P0025,Apparel,23,92.79,0.0,2134.17,1090.66,1043.51,Direct,Germany,0
2024-02-01,P0025,Apparel,8,92.79,0.0,742.32,379.36,362.96,Paid Ads,United States,0
2024-02-02,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Paid Ads,United States,0
2024-02-03,P0025,Apparel,23,92.79,0.0,2134.17,1090.66,1043.51,Email,United States,0
2024-02-04,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Paid Ads,United Kingdom,0
2024-02-05,P0025,Apparel,14,92.79,0.0,1299.06,663.88,635.18,Organic Search,Canada,0
2024-02-06,P0025,Apparel,37,83.51,10.0,3089.91,1754.54,1335.37,Organic Search,Canada,0
2024-02-07,P0025,Apparel,12,88.15,5.0,1057.81,569.04,488.77,Referral,Canada,0
2024-02-08,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Paid Ads,United States,1
2024-02-09,P0025,Apparel,26,92.79,0.0,2412.54,1232.92,1179.62,Direct,United States,0
2024-02-10,P0025,Apparel,52,92.79,0.0,4825.08,2465.84,2359.24,Email,United Kingdom,0
2024-02-11,P0025,Apparel,38,92.79,0.0,3526.02,1801.96,1724.06,Paid Ads,United States,0
2024-02-12,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Email,United States,0
2024-02-13,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Organic Search,United States,0
2024-02-14,P0025,Apparel,26,92.79,0.0,2412.54,1232.92,1179.62,Email,Germany,1
2024-02-15,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Direct,Germany,0
2024-02-16,P0025,Apparel,12,92.79,0.0,1113.48,569.04,544.44,Paid Ads,United States,0
2024-02-17,P0025,Apparel,30,92.79,0.0,2783.7,1422.6,1361.1,Organic Search,France,0
2024-02-18,P0025,Apparel,33,92.79,0.0,3062.07,1564.86,1497.21,Email,United States,0
2024-02-19,P0025,Apparel,21,92.79,0.0,1948.59,995.82,952.77,Paid Ads,Canada,0
2024-02-20,P0025,Apparel,41,92.79,0.0,3804.39,1944.22,1860.17,Organic Search,Australia,0
2024-02-21,P0025,Apparel,14,92.79,0.0,1299.06,663.88,635.18,Organic Search,United States,0
2024-02-22,P0025,Apparel,62,92.79,0.0,5752.98,2940.04,2812.94,Direct,Netherlands,0
2024-02-23,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Organic Search,United Kingdom,0
2024-02-24,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Paid Ads,Germany,0
2024-02-25,P0025,Apparel,51,83.51,10.0,4259.06,2418.42,1840.64,Paid Ads,United States,0
2024-02-26,P0025,Apparel,27,92.79,0.0,2505.33,1280.34,1224.99,Paid Ads,United States,0
2024-02-27,P0025,Apparel,34,92.79,0.0,3154.86,1612.28,1542.58,Referral,Germany,0
2024-02-28,P0025,Apparel,32,92.79,0.0,2969.28,1517.44,1451.84,Paid Ads,United Kingdom,0
2024-02-29,P0025,Apparel,38,92.79,0.0,3526.02,1801.96,1724.06,Organic Search,United States,1
2024-03-01,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Email,Australia,0
2024-03-02,P0025,Apparel,41,92.79,0.0,3804.39,1944.22,1860.17,Organic Search,Canada,0
2024-03-03,P0025,Apparel,42,92.79,0.0,3897.18,1991.64,1905.54,Email,United States,0
2024-03-04,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Paid Ads,United States,0
2024-03-05,P0025,Apparel,38,92.79,0.0,3526.02,1801.96,1724.06,Paid Ads,Canada,0
2024-03-06,P0025,Apparel,13,92.79,0.0,1206.27,616.46,589.81,Organic Search,Canada,0
2024-03-07,P0025,Apparel,17,92.79,0.0,1577.43,806.14,771.29,Organic Search,United States,0
2024-03-08,P0025,Apparel,13,92.79,0.0,1206.27,616.46,589.81,Direct,United States,0
2024-03-09,P0025,Apparel,37,92.79,0.0,3433.23,1754.54,1678.69,Organic Search,Australia,0
2024-03-10,P0025,Apparel,21,92.79,0.0,1948.59,995.82,952.77,Paid Ads,Canada,0
2024-03-11,P0025,Apparel,38,78.87,15.0,2997.12,1801.96,1195.16,Direct,United Kingdom,0
2024-03-12,P0025,Apparel,45,92.79,0.0,4175.55,2133.9,2041.65,Organic Search,Canada,0
2024-03-13,P0025,Apparel,31,92.79,0.0,2876.49,1470.02,1406.47,Social Media,United States,0
2024-03-14,P0025,Apparel,23,92.79,0.0,2134.17,1090.66,1043.51,Paid Ads,United States,0
2024-03-15,P0025,Apparel,69,78.87,15.0,5442.13,3271.98,2170.15,Organic Search,United Kingdom,0
2024-03-16,P0025,Apparel,15,92.79,0.0,1391.85,711.3,680.55,Referral,United States,0
2024-03-17,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Email,United States,0
2024-03-18,P0025,Apparel,30,88.15,5.0,2644.52,1422.6,1221.92,Organic Search,Netherlands,1
2024-03-19,P0025,Apparel,23,92.79,0.0,2134.17,1090.66,1043.51,Organic Search,Australia,0
2024-03-20,P0025,Apparel,31,92.79,0.0,2876.49,1470.02,1406.47,Organic Search,United States,0
2024-03-21,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Organic Search,France,0
2024-03-22,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Paid Ads,Canada,0
2024-03-23,P0025,Apparel,21,92.79,0.0,1948.59,995.82,952.77,Paid Ads,United States,0
2024-03-24,P0025,Apparel,33,92.79,0.0,3062.07,1564.86,1497.21,Paid Ads,Netherlands,1
2024-03-25,P0025,Apparel,73,92.79,0.0,6773.67,3461.66,3312.01,Direct,United States,0
2024-03-26,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Social Media,Netherlands,0
2024-03-27,P0025,Apparel,33,92.79,0.0,3062.07,1564.86,1497.21,Social Media,United Kingdom,0
2024-03-28,P0025,Apparel,23,92.79,0.0,2134.17,1090.66,1043.51,Social Media,United States,0
2024-03-29,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Organic Search,United States,0
2024-03-30,P0025,Apparel,32,92.79,0.0,2969.28,1517.44,1451.84,Organic Search,France,0
2024-03-31,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Referral,United States,0
2024-04-01,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Organic Search,United Kingdom,0
2024-04-02,P0025,Apparel,30,92.79,0.0,2783.7,1422.6,1361.1,Social Media,United States,0
2024-04-03,P0025,Apparel,29,92.79,0.0,2690.91,1375.18,1315.73,Paid Ads,United States,1
2024-04-04,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Email,United States,0
2024-04-05,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Email,United States,0
2024-04-06,P0025,Apparel,22,83.51,10.0,1837.24,1043.24,794.0,Organic Search,Canada,0
2024-04-07,P0025,Apparel,55,92.79,0.0,5103.45,2608.1,2495.35,Organic Search,United States,0
2024-04-08,P0025,Apparel,47,92.79,0.0,4361.13,2228.74,2132.39,Social Media,United Kingdom,0
2024-04-09,P0025,Apparel,49,92.79,0.0,4546.71,2323.58,2223.13,Paid Ads,Australia,0
2024-04-10,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Email,France,0
2024-04-11,P0025,Apparel,13,83.51,10.0,1085.64,616.46,469.18,Organic Search,Canada,0
2024-04-12,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Direct,Australia,0
2024-04-13,P0025,Apparel,45,92.79,0.0,4175.55,2133.9,2041.65,Email,United States,0
2024-04-14,P0025,Apparel,40,92.79,0.0,3711.6,1896.8,1814.8,Direct,Australia,0
2024-04-15,P0025,Apparel,17,92.79,0.0,1577.43,806.14,771.29,Social Media,Canada,0
2024-04-16,P0025,Apparel,18,88.15,5.0,1586.71,853.56,733.15,Organic Search,United States,0
2024-04-17,P0025,Apparel,35,92.79,0.0,3247.65,1659.7,1587.95,Social Media,United Kingdom,0
2024-04-18,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Organic Search,Canada,0
2024-04-19,P0025,Apparel,37,92.79,0.0,3433.23,1754.54,1678.69,Organic Search,United Kingdom,0
2024-04-20,P0025,Apparel,30,92.79,0.0,2783.7,1422.6,1361.1,Organic Search,United States,0
2024-04-21,P0025,Apparel,30,92.79,0.0,2783.7,1422.6,1361.1,Direct,United States,0
2024-04-22,P0025,Apparel,20,83.51,10.0,1670.22,948.4,721.82,Organic Search,United States,0
2024-04-23,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Organic Search,United States,0
2024-04-24,P0025,Apparel,38,92.79,0.0,3526.02,1801.96,1724.06,Organic Search,United States,0
2024-04-25,P0025,Apparel,32,92.79,0.0,2969.28,1517.44,1451.84,Paid Ads,United States,0
2024-04-26,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Paid Ads,United States,0
2024-04-27,P0025,Apparel,30,92.79,0.0,2783.7,1422.6,1361.1,Organic Search,United Kingdom,1
2024-04-28,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Paid Ads,Australia,0
2024-04-29,P0025,Apparel,19,88.15,5.0,1674.86,900.98,773.88,Referral,United Kingdom,0
2024-04-30,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Paid Ads,United States,0
2024-05-01,P0025,Apparel,30,88.15,5.0,2644.52,1422.6,1221.92,Paid Ads,Australia,0
2024-05-02,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Paid Ads,United States,1
2024-05-03,P0025,Apparel,26,92.79,0.0,2412.54,1232.92,1179.62,Organic Search,United States,1
2024-05-04,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Email,United States,0
2024-05-05,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Paid Ads,United States,0
2024-05-06,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Email,United States,0
2024-05-07,P0025,Apparel,27,92.79,0.0,2505.33,1280.34,1224.99,Social Media,Canada,0
2024-05-08,P0025,Apparel,34,92.79,0.0,3154.86,1612.28,1542.58,Social Media,United States,0
2024-05-09,P0025,Apparel,35,92.79,0.0,3247.65,1659.7,1587.95,Paid Ads,United States,0
2024-05-10,P0025,Apparel,32,92.79,0.0,2969.28,1517.44,1451.84,Paid Ads,Canada,0
2024-05-11,P0025,Apparel,46,92.79,0.0,4268.34,2181.32,2087.02,Paid Ads,United States,0
2024-05-12,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Social Media,Germany,0
2024-05-13,P0025,Apparel,15,92.79,0.0,1391.85,711.3,680.55,Paid Ads,United States,0
2024-05-14,P0025,Apparel,29,92.79,0.0,2690.91,1375.18,1315.73,Organic Search,Australia,0
2024-05-15,P0025,Apparel,34,83.51,10.0,2839.37,1612.28,1227.09,Email,Australia,1
2024-05-16,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Email,United States,0
2024-05-17,P0025,Apparel,45,92.79,0.0,4175.55,2133.9,2041.65,Organic Search,United Kingdom,1
2024-05-18,P0025,Apparel,59,92.79,0.0,5474.61,2797.78,2676.83,Organic Search,United Kingdom,0
2024-05-19,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Direct,United Kingdom,0
2024-05-20,P0025,Apparel,42,92.79,0.0,3897.18,1991.64,1905.54,Social Media,Netherlands,0
2024-05-21,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Email,France,0
2024-05-22,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Social Media,United States,0
2024-05-23,P0025,Apparel,31,78.87,15.0,2445.02,1470.02,975.0,Email,United States,0
2024-05-24,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Paid Ads,Netherlands,0
2024-05-25,P0025,Apparel,37,92.79,0.0,3433.23,1754.54,1678.69,Email,United States,0
2024-05-26,P0025,Apparel,31,92.79,0.0,2876.49,1470.02,1406.47,Direct,Australia,0
2024-05-27,P0025,Apparel,20,92.79,0.0,1855.8,948.4,907.4,Organic Search,United States,0
2024-05-28,P0025,Apparel,27,92.79,0.0,2505.33,1280.34,1224.99,Email,United Kingdom,0
2024-05-29,P0025,Apparel,26,78.87,15.0,2050.66,1232.92,817.74,Organic Search,Australia,0
2024-05-30,P0025,Apparel,48,92.79,0.0,4453.92,2276.16,2177.76,Email,United Kingdom,0
2024-05-31,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Organic Search,United States,0
2024-06-01,P0025,Apparel,21,92.79,0.0,1948.59,995.82,952.77,Email,France,0
2024-06-02,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Organic Search,United States,0
2024-06-03,P0025,Apparel,11,92.79,0.0,1020.69,521.62,499.07,Paid Ads,Germany,0
2024-06-04,P0025,Apparel,11,92.79,0.0,1020.69,521.62,499.07,Social Media,France,0
2024-06-05,P0025,Apparel,15,92.79,0.0,1391.85,711.3,680.55,Direct,United States,0
2024-06-06,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Organic Search,Canada,0
2024-06-07,P0025,Apparel,11,92.79,0.0,1020.69,521.62,499.07,Organic Search,Australia,0
2024-06-08,P0025,Apparel,34,78.87,15.0,2681.63,1612.28,1069.35,Email,United States,0
2024-06-09,P0025,Apparel,20,78.87,15.0,1577.43,948.4,629.03,Organic Search,United States,0
2024-06-10,P0025,Apparel,21,88.15,5.0,1851.16,995.82,855.34,Email,United States,0
2024-06-11,P0025,Apparel,12,92.79,0.0,1113.48,569.04,544.44,Email,United States,0
2024-06-12,P0025,Apparel,11,92.79,0.0,1020.69,521.62,499.07,Paid Ads,Netherlands,0
2024-06-13,P0025,Apparel,9,92.79,0.0,835.11,426.78,408.33,Paid Ads,United States,0
2024-06-14,P0025,Apparel,26,83.51,10.0,2171.29,1232.92,938.37,Organic Search,United Kingdom,0
2024-06-15,P0025,Apparel,20,92.79,0.0,1855.8,948.4,907.4,Paid Ads,United States,0
2024-06-16,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Email,United States,0
2024-06-17,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Organic Search,United States,0
2024-06-18,P0025,Apparel,15,92.79,0.0,1391.85,711.3,680.55,Social Media,United States,0
2024-06-19,P0025,Apparel,17,92.79,0.0,1577.43,806.14,771.29,Paid Ads,United Kingdom,0
2024-06-20,P0025,Apparel,21,92.79,0.0,1948.59,995.82,952.77,Organic Search,United Kingdom,0
2024-06-21,P0025,Apparel,35,92.79,0.0,3247.65,1659.7,1587.95,Paid Ads,United States,0
2024-06-22,P0025,Apparel,52,92.79,0.0,4825.08,2465.84,2359.24,Social Media,Australia,0
2024-06-23,P0025,Apparel,29,92.79,0.0,2690.91,1375.18,1315.73,Social Media,United Kingdom,0
2024-06-24,P0025,Apparel,7,92.79,0.0,649.53,331.94,317.59,Social Media,United States,0
2024-06-25,P0025,Apparel,42,92.79,0.0,3897.18,1991.64,1905.54,Direct,United States,0
2024-06-26,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Email,United States,0
2024-06-27,P0025,Apparel,27,92.79,0.0,2505.33,1280.34,1224.99,Organic Search,Netherlands,0
2024-06-28,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Organic Search,United States,0
2024-06-29,P0025,Apparel,34,92.79,0.0,3154.86,1612.28,1542.58,Paid Ads,United States,1
2024-06-30,P0025,Apparel,11,92.79,0.0,1020.69,521.62,499.07,Social Media,United States,0
2024-07-01,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Paid Ads,United States,1
2024-07-02,P0025,Apparel,27,88.15,5.0,2380.06,1280.34,1099.72,Social Media,France,0
2024-07-03,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Email,United Kingdom,0
2024-07-04,P0025,Apparel,29,92.79,0.0,2690.91,1375.18,1315.73,Paid Ads,United States,0
2024-07-05,P0025,Apparel,46,92.79,0.0,4268.34,2181.32,2087.02,Organic Search,Australia,0
2024-07-06,P0025,Apparel,40,92.79,0.0,3711.6,1896.8,1814.8,Organic Search,United States,0
2024-07-07,P0025,Apparel,22,88.15,5.0,1939.31,1043.24,896.07,Organic Search,United States,0
2024-07-08,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Organic Search,France,0
2024-07-09,P0025,Apparel,43,92.79,0.0,3989.97,2039.06,1950.91,Organic Search,United States,0
2024-07-10,P0025,Apparel,27,92.79,0.0,2505.33,1280.34,1224.99,Paid Ads,Netherlands,0
2024-07-11,P0025,Apparel,55,88.15,5.0,4848.28,2608.1,2240.18,Paid Ads,United States,0
2024-07-12,P0025,Apparel,40,92.79,0.0,3711.6,1896.8,1814.8,Email,Germany,0
2024-07-13,P0025,Apparel,46,92.79,0.0,4268.34,2181.32,2087.02,Paid Ads,Australia,0
2024-07-14,P0025,Apparel,17,92.79,0.0,1577.43,806.14,771.29,Direct,United States,0
2024-07-15,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Paid Ads,Australia,0
2024-07-16,P0025,Apparel,13,92.79,0.0,1206.27,616.46,589.81,Social Media,United States,0
2024-07-17,P0025,Apparel,30,92.79,0.0,2783.7,1422.6,1361.1,Social Media,Germany,0
2024-07-18,P0025,Apparel,32,88.15,5.0,2820.82,1517.44,1303.38,Paid Ads,United States,0
2024-07-19,P0025,Apparel,18,83.51,10.0,1503.2,853.56,649.64,Social Media,United States,0
2024-07-20,P0025,Apparel,26,88.15,5.0,2291.91,1232.92,1058.99,Paid Ads,Netherlands,0
2024-07-21,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Paid Ads,United States,0
2024-07-22,P0025,Apparel,35,92.79,0.0,3247.65,1659.7,1587.95,Social Media,Australia,0
2024-07-23,P0025,Apparel,12,92.79,0.0,1113.48,569.04,544.44,Organic Search,United States,0
2024-07-24,P0025,Apparel,29,92.79,0.0,2690.91,1375.18,1315.73,Organic Search,United States,0
2024-07-25,P0025,Apparel,18,92.79,0.0,1670.22,853.56,816.66,Organic Search,United Kingdom,0
2024-07-26,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Organic Search,United States,0
2024-07-27,P0025,Apparel,50,92.79,0.0,4639.5,2371.0,2268.5,Paid Ads,France,0
2024-07-28,P0025,Apparel,41,92.79,0.0,3804.39,1944.22,1860.17,Organic Search,United States,0
2024-07-29,P0025,Apparel,29,92.79,0.0,2690.91,1375.18,1315.73,Paid Ads,Canada,0
2024-07-30,P0025,Apparel,13,92.79,0.0,1206.27,616.46,589.81,Email,United States,0
2024-07-31,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Email,United Kingdom,0
2024-08-01,P0025,Apparel,47,88.15,5.0,4143.07,2228.74,1914.33,Organic Search,United States,0
2024-08-02,P0025,Apparel,64,92.79,0.0,5938.56,3034.88,2903.68,Organic Search,United States,0
2024-08-03,P0025,Apparel,37,92.79,0.0,3433.23,1754.54,1678.69,Social Media,United Kingdom,0
2024-08-04,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Paid Ads,United States,0
2024-08-05,P0025,Apparel,34,92.79,0.0,3154.86,1612.28,1542.58,Paid Ads,United States,0
2024-08-06,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Organic Search,United Kingdom,0
2024-08-07,P0025,Apparel,44,92.79,0.0,4082.76,2086.48,1996.28,Social Media,United Kingdom,0
2024-08-08,P0025,Apparel,22,92.79,0.0,2041.38,1043.24,998.14,Organic Search,United States,0
2024-08-09,P0025,Apparel,62,92.79,0.0,5752.98,2940.04,2812.94,Paid Ads,United States,0
2024-08-10,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Paid Ads,Germany,0
2024-08-11,P0025,Apparel,57,92.79,0.0,5289.03,2702.94,2586.09,Direct,Germany,0
2024-08-12,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Paid Ads,United States,0
2024-08-13,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Email,Netherlands,0
2024-08-14,P0025,Apparel,26,92.79,0.0,2412.54,1232.92,1179.62,Organic Search,France,0
2024-08-15,P0025,Apparel,23,92.79,0.0,2134.17,1090.66,1043.51,Paid Ads,Canada,0
2024-08-16,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Paid Ads,United States,0
2024-08-17,P0025,Apparel,26,92.79,0.0,2412.54,1232.92,1179.62,Email,United States,0
2024-08-18,P0025,Apparel,27,92.79,0.0,2505.33,1280.34,1224.99,Organic Search,United Kingdom,0
2024-08-19,P0025,Apparel,31,92.79,0.0,2876.49,1470.02,1406.47,Organic Search,Germany,0
2024-08-20,P0025,Apparel,32,92.79,0.0,2969.28,1517.44,1451.84,Social Media,United Kingdom,0
2024-08-21,P0025,Apparel,16,92.79,0.0,1484.64,758.72,725.92,Organic Search,Germany,0
2024-08-22,P0025,Apparel,43,92.79,0.0,3989.97,2039.06,1950.91,Email,United States,0
2024-08-23,P0025,Apparel,27,92.79,0.0,2505.33,1280.34,1224.99,Referral,United States,0
2024-08-24,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Social Media,United Kingdom,0
2024-08-25,P0025,Apparel,51,92.79,0.0,4732.29,2418.42,2313.87,Email,United States,0
2024-08-26,P0025,Apparel,43,92.79,0.0,3989.97,2039.06,1950.91,Direct,United States,0
2024-08-27,P0025,Apparel,25,92.79,0.0,2319.75,1185.5,1134.25,Organic Search,Canada,0
2024-08-28,P0025,Apparel,17,92.79,0.0,1577.43,806.14,771.29,Direct,United States,0
2024-08-29,P0025,Apparel,54,92.79,0.0,5010.66,2560.68,2449.98,Paid Ads,United Kingdom,0
2024-08-30,P0025,Apparel,21,92.79,0.0,1948.59,995.82,952.77,Paid Ads,Germany,0
2024-08-31,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Paid Ads,Canada,0
2024-09-01,P0025,Apparel,24,78.87,15.0,1892.92,1138.08,754.84,Direct,United States,0
2024-09-02,P0025,Apparel,30,92.79,0.0,2783.7,1422.6,1361.1,Organic Search,United States,0
2024-09-03,P0025,Apparel,18,83.51,10.0,1503.2,853.56,649.64,Paid Ads,United Kingdom,0
2024-09-04,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Organic Search,Australia,0
2024-09-05,P0025,Apparel,33,92.79,0.0,3062.07,1564.86,1497.21,Paid Ads,United States,0
2024-09-06,P0025,Apparel,41,92.79,0.0,3804.39,1944.22,1860.17,Email,United Kingdom,0
2024-09-07,P0025,Apparel,40,92.79,0.0,3711.6,1896.8,1814.8,Paid Ads,United States,0
2024-09-08,P0025,Apparel,68,92.79,0.0,6309.72,3224.56,3085.16,Email,United States,0
2024-09-09,P0025,Apparel,45,92.79,0.0,4175.55,2133.9,2041.65,Paid Ads,Canada,0
2024-09-10,P0025,Apparel,32,92.79,0.0,2969.28,1517.44,1451.84,Paid Ads,United States,0
2024-09-11,P0025,Apparel,110,83.51,10.0,9186.21,5216.2,3970.01,Referral,Netherlands,0
2024-09-12,P0025,Apparel,58,92.79,0.0,5381.82,2750.36,2631.46,Direct,United States,0
2024-09-13,P0025,Apparel,36,83.51,10.0,3006.4,1707.12,1299.28,Email,United States,0
2024-09-14,P0025,Apparel,41,92.79,0.0,3804.39,1944.22,1860.17,Email,United States,0
2024-09-15,P0025,Apparel,28,92.79,0.0,2598.12,1327.76,1270.36,Direct,United Kingdom,0
2024-09-16,P0025,Apparel,69,92.79,0.0,6402.51,3271.98,3130.53,Paid Ads,Canada,0
2024-09-17,P0025,Apparel,43,92.79,0.0,3989.97,2039.06,1950.91,Social Media,Canada,0
2024-09-18,P0025,Apparel,53,92.79,0.0,4917.87,2513.26,2404.61,Social Media,United States,0
2024-09-19,P0025,Apparel,29,92.79,0.0,2690.91,1375.18,1315.73,Email,Netherlands,0
2024-09-20,P0025,Apparel,19,92.79,0.0,1763.01,900.98,862.03,Organic Search,United States,0
2024-09-21,P0025,Apparel,24,92.79,0.0,2226.96,1138.08,1088.88,Organic Search,United Kingdom,0
2024-09-22,P0025,Apparel,47,92.79,0.0,4361.13,2228.74,2132.39,Paid Ads,Germany,0
2024-09-23,P0025,Apparel,34,92.79,0.0,3154.86,1612.28,1542.58,Social Media,Australia,0
2024-09-24,P0025,Apparel,39,92.79,0.0,3618.81,1849.38,1769.43,Email,Germany,1
2024-09-25,P0025,Apparel,40,92.79,0.0,3711.6,1896.8,1814.8,Organic Search,Germany,0
2024-09-26,P0025,Apparel,41,92.79,0.0,3804.39,1944.22,1860.17,Organic Search,Canada,0
